"Classification","xDim","yDim"
"PanCK",6.125,71.3249999999989
"PanCK",229.925,65.9249999999993
"PanCK",260.025,67.9249999999993
"PanCK",495.825000000001,66.0249999999996
"PanCK",120.725,71.3249999999989
"Neither",178.025,68.9249999999993
"PanCK",236.325,67.125
"Neither",400.225,69.4249999999993
"Neither",392.625,68.8249999999989
"CD68: PD-L1",93.9250000000002,67.8249999999989
"PanCK",267.225,72.625
"PanCK",309.725,71.4249999999993
"PanCK",348.424999999999,67.9249999999993
"PanCK",503.924999999999,72.0249999999996
"PanCK",460.725,70.0249999999996
"PanCK",532.225,68.625
"Neither",433.125,71.8249999999989
"PanCK",512.825000000001,70.5249999999996
"PanCK",14.2250000000004,70.5249999999996
"Neither",364.825000000001,70.625
"CD68",199.225,70.7249999999985
"PanCK",274.725,71.7249999999985
"PanCK",226.625,73.2249999999985
"CD68",288.525,70.7249999999985
"PanCK",551.424999999999,72.7249999999985
"CD68",354.125,73.7249999999985
"PanCK",149.325,72.9249999999993
"CD68",191.525,69.8249999999989
"PanCK",135.325,71.8249999999989
"PanCK",141.125,72.125
"CD68",234.025,72.3249999999989
"PanCK",495.525,79.3249999999989
"PanCK",471.725,78.625
"Neither",211.525,73.8249999999989
"PanCK",540.625,74.5249999999996
"PanCK",578.625,76.4249999999993
"PanCK",57.4250000000002,75.5249999999996
"PanCK",405.625,76.7249999999985
"Neither",440.924999999999,74.625
"PanCK",44.3249999999998,72.9249999999993
"PanCK",336.025,74.7249999999985
"PanCK",344.725,74.3249999999989
"PanCK",71.3249999999998,75.625
"CD68",203.525,79.9249999999993
"PanCK",254.625,76.7249999999985
"PanCK",594.725,76.3249999999989
"PanCK",281.125,76.0249999999996
"PanCK",530.325000000001,76.8249999999989
"CD68: PD-L1",94.3249999999998,76.4249999999993
"PanCK",243.125,75.3249999999989
"Neither",518.625,76.125
"Neither",176.925,76.2249999999985
"CD68",189.125,78.0249999999996
"PanCK",19.125,79.0249999999996
"PanCK",157.925,75.125
"PanCK",452.725,74.8249999999989
"Neither",291.525,76.625
"PanCK",80.5249999999996,76.4249999999993
"PanCK",130.425,75.7249999999985
"PanCK",106.025,78.4249999999993
"CD68",301.025,76.2249999999985
"Neither",217.725,78.3249999999989
"PanCK",417.424999999999,78.125
"Neither",230.725,78.3249999999989
"PanCK",562.125,78.7249999999985
"PanCK",163.525,79.8249999999989
"PanCK",394.025,80.625
"PanCK",46.3249999999998,79.8249999999989
"PanCK",148.625,81.2249999999985
"Neither",317.725,79.7249999999985
"PanCK",139.325,78.625
"PanCK",452.125,81.625
"PanCK: PD-L1",512.924999999999,81.2249999999985
"PanCK",238.225,84.125
"PanCK",539.725,85.8249999999989
"Neither",294.825,83.3249999999989
"PanCK",120.025,83.625
"PanCK",248.425,84.0249999999996
"PanCK",338.825000000001,81.3249999999989
"Neither",166.725,88.4249999999993
"PanCK",506.625,81.2249999999985
"Neither",181.325,82.3249999999989
"Neither",431.525,84.9249999999993
"PanCK",263.325,82.7249999999985
"PanCK",131.625,85.125
"CD68",304.425,85.5249999999996
"Neither",382.525,85.0249999999996
"CD68: PD-L1",71.3249999999998,82.4249999999993
"PanCK",368.725,81.625
"PanCK",487.725,85.7249999999985
"PanCK",6.32499999999982,82.8249999999989
"PanCK",227.025,85.2249999999985
"PanCK",281.325,84.3249999999989
"PanCK",445.424999999999,86.0249999999996
"PanCK",91.7250000000004,83.0249999999996
"PanCK",324.825000000001,83.3249999999989
"PanCK",569.424999999999,85.5249999999996
"PanCK",332.025,86.625
"PanCK",411.525,85.0249999999996
"Neither",421.625,85.8249999999989
"PanCK",370.325000000001,88.2249999999985
"PanCK",523.625,85.2249999999985
"PanCK",139.225,85.7249999999985
"Neither",175.325,88.2249999999985
"PanCK",79.0249999999996,86.125
"PanCK",100.325,88.0249999999996
"PanCK",158.325,85.125
"PanCK",340.025,88.0249999999996
"PanCK",349.025,86.2249999999985
"PanCK",479.424999999999,86.8249999999989
"Neither",211.925,87.5249999999996
"PanCK",505.525,90.7249999999985
"PanCK",36.8249999999998,88.4249999999993
"PanCK",47.7250000000004,88.625
"Neither",189.925,87.4249999999993
"CD68",388.325000000001,88.7249999999985
"PanCK",557.125,88.8249999999989
"PanCK",254.325,86.625
"PanCK",344.625,88.9249999999993
"PanCK",108.525,89.7249999999985
"PanCK",263.025,90.625
"PanCK",356.825000000001,94.2249999999985
"PanCK",9.22500000000036,88.5249999999996
"CD68",198.125,89.4249999999993
"PanCK",147.425,90.7249999999985
"PanCK",322.325000000001,95.9249999999993
"CD68",395.325000000001,91.3249999999989
"PanCK",90.125,92.7249999999985
"CD68",181.425,91.625
"PanCK",56.4250000000002,89.125
"PanCK",124.625,89.5249999999996
"PanCK",436.825000000001,91.5249999999996
"PanCK",408.825000000001,91.5249999999996
"Neither",21.7250000000004,91.7249999999985
"PanCK",68.9250000000002,91.3249999999989
"PanCK",274.425,92.3249999999989
"PanCK",597.924999999999,90.625
"CD68",298.825,91.8249999999989
"PanCK",528.625,92.8249999999989
"PanCK",154.225,94.625
"PanCK",230.825,93.5249999999996
"PanCK",252.425,92.0249999999996
"Neither",311.025,93.4249999999993
"PanCK",443.525,91.8249999999989
"Neither",290.725,92.625
"PanCK",567.225,96.4249999999993
"Neither",10.7250000000004,95.4249999999993
"PanCK",243.625,93.9249999999993
"PanCK",481.225,93.7249999999985
"PanCK",114.825,95.125
"PanCK",282.425,93.2249999999985
"PanCK",498.725,97.125
"PanCK",136.325,94.125
"PanCK",126.425,94.2249999999985
"Neither",187.825,95.625
"PanCK",79.125,97.8249999999989
"PanCK",424.725,95.125
"PanCK",62.625,98.125
"PanCK",462.025,102.324999999999
"PanCK",56.2250000000004,94.8249999999989
"Neither",205.025,95.5249999999996
"PanCK",337.125,97.625
"PanCK",441.225,99.4249999999993
"PanCK",520.325000000001,97.625
"Neither",287.125,98.125
"Neither",167.825,98.2249999999985
"CD68",194.425,97.625
"PanCK",346.025,97.4249999999993
"PanCK",255.425,98.3249999999989
"Neither",370.725,96.9249999999993
"PanCK",471.424999999999,98.5249999999996
"PanCK: PD-L1",51.0249999999996,101.324999999999
"CD68",298.725,98.9249999999993
"PanCK",490.025,99.2249999999985
"PanCK",119.925,99.9249999999993
"PanCK",140.925,101.924999999999
"CD68",175.325,98.8249999999989
"Neither",211.525,100.324999999999
"PanCK",266.825,99.8249999999989
"PanCK",407.725,100.625
"PanCK",538.125,100.625
"PanCK",128.125,103.025
"PanCK",229.625,100.924999999999
"Neither",421.424999999999,100.924999999999
"PanCK",246.425,101.424999999999
"PanCK",237.925,103.025
"PanCK",481.225,100.625
"PanCK",159.025,101.525
"CD68",219.025,100.824999999999
"CD68",197.825,103.724999999999
"PanCK",449.125,104.025
"PanCK",384.125,102.324999999999
"PanCK",20.7250000000004,104.424999999999
"PanCK",397.225,104.525
"PanCK",616.625,104.824999999999
"PanCK",34.5249999999996,107.324999999999
"Neither",368.924999999999,103.924999999999
"PanCK",274.925,105.125
"Neither",376.625,103.625
"PanCK",90.3249999999998,105.424999999999
"PanCK",331.225,107.125
"PanCK",100.725,106.824999999999
"Neither",289.325,108.224999999999
"PanCK",342.924999999999,105.324999999999
"PanCK",429.125,104.324999999999
"PanCK",519.424999999999,105.424999999999
"PanCK",555.525,107.324999999999
"CD68: PD-L1",112.625,106.424999999999
"Neither",166.725,106.025
"Neither",188.725,106.625
"Neither",301.425,107.424999999999
"Neither",414.825000000001,108.824999999999
"Neither",154.125,109.025
"PanCK",313.125,105.224999999999
"PanCK",477.424999999999,107.724999999999
"PanCK",497.825000000001,110.324999999999
"PanCK",67.5249999999996,106.424999999999
"Neither",203.625,108.324999999999
"CD68",215.525,107.324999999999
"CD68",175.725,106.424999999999
"PanCK",348.825000000001,108.924999999999
"PanCK",564.725,109.724999999999
"PanCK",259.725,107.724999999999
"PanCK",122.025,108.525
"PanCK",226.925,108.324999999999
"Neither",362.825000000001,108.224999999999
"PanCK",531.725,106.824999999999
"PanCK",486.424999999999,108.424999999999
"PanCK",249.625,109.125
"PanCK",281.125,109.424999999999
"Neither",76.7250000000004,108.724999999999
"PanCK",270.125,112.724999999999
"PanCK",575.125,112.525
