"Classification","xDim","yDim"
"CD68",433.650000000001,86.375
"Neither",60.1500000000015,85.0750000000007
"PanCK",8.65000000000146,87.6749999999993
"PanCK",14.6500000000015,85.7749999999996
"Neither",119.050000000001,87.6749999999993
"PanCK",28.25,85.9750000000004
"Neither",231.550000000001,88.7749999999996
"PanCK",41.4500000000007,92.7749999999996
"PanCK",288.050000000001,87.2749999999996
"CD68: PD-L1",335.650000000001,88.9750000000004
"Neither",223.35,88.1749999999993
"PanCK",276.75,87.1749999999993
"PanCK",73.8500000000004,86.7749999999996
"PanCK",362.75,89.5750000000007
"CD68",386.650000000001,88.4750000000004
"CD68",165.050000000001,92.7749999999996
"PanCK",18.75,89.875
"Neither: PD-L1",317.150000000001,88.9750000000004
"Neither",351.050000000001,88.875
"PanCK",33.8500000000004,91.1749999999993
"Neither",209.75,90.875
"Neither",393.450000000001,90.7749999999996
"PanCK",81.9500000000007,90.1749999999993
"PanCK",271.35,90.4750000000004
"Neither",49.0500000000011,91.1749999999993
"PanCK",64.25,89.1749999999993
"Neither",190.150000000001,92.375
"CD68: PD-L1",265.050000000001,91.9750000000004
"Neither",132.650000000001,91.0750000000007
"PanCK",25.75,94.0750000000007
"Neither",342.550000000001,91.5750000000007
"PanCK",283.150000000001,92.4750000000004
"PanCK",292.650000000001,95.0750000000007
"CD68",427.550000000001,91.9750000000004
"CD68",170.550000000001,97.9750000000004
"PanCK",57.25,93.6749999999993
"PanCK",71.6500000000015,94.7749999999996
"PanCK",370.550000000001,94.4750000000004
"Neither",198.050000000001,94.375
"PanCK",376.150000000001,95.7749999999996
"PanCK",449.450000000001,95.375
"Neither",140.35,94.1749999999993
"PanCK",6.75,95.0750000000007
"PanCK",64.8500000000004,97.6749999999993
"Neither",110.150000000001,93.2749999999996
"CD68",252.25,96.6749999999993
"CD68: PD-L1",310.75,95.5750000000007
"PanCK",81.5500000000011,96.4750000000004
"PanCK",277.25,97.7749999999996
"Neither",382.85,97.2749999999996
"PanCK",405.75,97.7749999999996
"CD68",426.75,98.7749999999996
"Neither",105.650000000001,97.9750000000004
"Neither",321.75,96.375
"PanCK",51.75,97.9750000000004
"CD68",129.150000000001,98.0750000000007
