Classification,Parent,Centroid X µm,Centroid Y µm
,Annotation,1561.5,162
,Annotation,1222.7,162.67
,Annotation,1540.6,163.58
,Annotation,1524.2,162.56
,Annotation,1139.9,164.31
,Annotation,1231.2,162.02
,Annotation,1387.1,165.65
,Annotation,1261.3,162.22
,Annotation,1466.2,162.62
,Annotation,1325.4,166.44
,Annotation,1363.9,165.14
,Annotation,1442.3,163.45
,Annotation,1673.8,164.12
,Annotation,1653.1,163.3
,Annotation,1287.6,168.7
,Annotation,1353.6,165.65
,Annotation,1211.1,169.76
,Annotation,1518.2,170.2
,Annotation,1612.7,168.23
,Annotation,1499.5,170.59
,Annotation,1573.9,171.33
,Annotation,1662.3,174.51
,Annotation,1645.2,177.52
,Annotation,1262,170.78
,Annotation,1436.3,174.83
,Annotation,1529.6,182.41
,Annotation,1555.6,170.93
,Annotation,1443.9,173.63
,Annotation,1202.4,174.1
,Annotation,1298.5,172.81
,Annotation,1363.9,174.49
,Annotation,1121.5,176.81
,Annotation,1325.6,178.43
,Annotation,1342.3,177.41
,Annotation,1387.5,177.33
,Annotation,1492.7,178.46
,Annotation,1556.7,179.12
,Annotation,1334,178.57
,Annotation,1293.8,179.78
,Annotation,1512.2,186.91
,Annotation,1289.4,187.41
,Annotation,1320,186.45
,Annotation,1635.5,187.9
,Annotation,1260.1,188.47
,Annotation,1299.6,189.48
,Annotation,1312.8,190.74
,Annotation,1660.7,194.49
,Annotation,1500.5,197.69
,Annotation,1270.6,191.8
,Annotation,1435.1,191.83
,Annotation,1126,193.82
,Annotation,1149.3,194.14
,Annotation,1386.4,191.86
,Annotation,1636.4,194.18
,Annotation,1338.2,193.59
,Annotation,1265.4,198.74
,Annotation,1325.6,196.62
,Annotation,1374.7,196.54
,Annotation,1708.8,197.75
,Annotation,1309.2,202.02
,Annotation,1524.2,198.31
,Annotation,1299.2,199.48
,Annotation,1343,200.57
,Annotation,1386.9,200.36
,Annotation,1638,200.77
,Annotation,1565,206.7
,Annotation,1437,201.24
,Annotation,1324.8,207.35
,Annotation,1391.9,208.59
,Annotation,1330.8,205.67
,Annotation,1138.7,210.43
,Annotation,1318.3,210.99
,Annotation,1510.3,214.09
,Annotation,1397.7,214.94
,Annotation,1384.7,215.78
,Annotation,1221.3,220.51
,Annotation,1583.4,219.93
,Annotation,1343.2,217.48
,Annotation,1406,221.38
,Annotation,1322.5,217.42
,Annotation,1286.2,219.49
,Annotation,1595.2,221.56
,Annotation,1316.6,220.53
,Annotation,1327.5,223.35
,Annotation,1434.9,221.02
,Annotation,1353.1,225.63
,Annotation,1289,229.55
,Annotation,1345.2,228.56
,Annotation,1162.1,227.67
,Annotation,1517.6,228.98
,Annotation,1407.5,229.61
,Annotation,1439.1,232.94
,Annotation,1616.8,230.44
,Annotation,1299.3,230.61
,Annotation,1413.8,232.91
,Annotation,1327.4,231.77
,Annotation,1668.2,234.44
,Annotation,1160.7,237.1
,Annotation,1452.4,238.19
,Annotation,1123.4,236.15
,Annotation,1679.2,238.66
,Annotation,1521.4,239.98
,Annotation,1549.6,238.19
,Annotation,1530.9,239.37
,Annotation,1507,241.48
,Annotation,1444.3,242.32
,Annotation,1656.4,243.46
,Annotation,1578.1,248.2
,Annotation,1375.3,245.99
,Annotation,1721.1,248.62
,Annotation,1611.2,250.32
,Annotation,1417.2,249.62
,Annotation,1671,255.56
,Annotation,1703.1,253.73
,Annotation,1383.7,252.12
,Annotation,1448.1,249.64
,Annotation,1432.8,252.16
,Annotation,1484.6,253.11
,Annotation,1352.9,251.46
,Annotation,1126.8,255.11
,Annotation,1624.9,259.62
,Annotation,1355.3,256.75
,Annotation,1662,260.82
,Annotation,1501.3,259.42
,Annotation,1532,260.57
,Annotation,1515.8,260.77
,Annotation,1119,259.24
,Annotation,1583.1,260.72
,Annotation,1360.5,261.73
,Annotation,1330.2,262.98
,Annotation,1402.1,262.46
,Annotation,1612.1,261.14
,Annotation,1490.6,266.97
,Annotation,1563.7,264.69
,Annotation,1665.2,269.27
,Annotation,1478.2,268.07
,Annotation,1617.6,267.33
,Annotation,1356.6,267.49
,Annotation,1640.6,270.76
,Annotation,1366.5,270.53
,Annotation,1570.4,268.75
,Annotation,1212.7,271.1
,Annotation,1392.1,271.69
,Annotation,1327.7,273.88
,Annotation,1652.8,272.45
,Annotation,1339.1,270.73
,Annotation,1247.4,274.27
,Annotation,1333,275.36
,Annotation,1586.9,275.66
,Annotation,1672.4,277.1
,Annotation,1597.5,277.95
,Annotation,1347.4,278.46
,Annotation,1338.7,278.5
,Annotation,1652.2,283.67
,Annotation,1279.9,287.04
,Annotation,1607.9,282.32
,Annotation,1664.4,285.65
,Annotation,1334.7,284.41
PanCK,Annotation,1289.3,288.17
,Annotation,1461.3,289.45
,Annotation,1343,287.48
,Annotation,1642.7,286.68
,Annotation,1273.3,289.31
,Annotation,1600.5,290.86
,Annotation,1584.2,292.24
,Annotation,1450.1,292.26
,Annotation,1492.8,293.78
,Annotation,1553.2,298.85
,Annotation,1675,292.44
,Annotation,1668.5,293.61
,Annotation,1345.6,297.04
,Annotation,1646.1,296.54
,Annotation,1660.4,295.91
,Annotation,1393.4,295.81
,Annotation,1610.4,297.58
,Annotation,1453.7,304.3
,Annotation,1669.3,299.73
,Annotation,1465.1,299.81
,Annotation,1619.2,305.29
,Annotation,1691.7,301.89
,Annotation,1494.5,308.21
,Annotation,1654.2,303.02
,Annotation,1608.8,306.92
,Annotation,1399.1,304.05
,Annotation,1463.2,306.6
,Annotation,1406.8,307.93
,Annotation,1684.5,307.18
,Annotation,1660.8,306.91
,Annotation,1416.1,309.69
,Annotation,1666.4,308.34
,Annotation,1659.8,314.2
,Annotation,1695.8,315.16
,Annotation,1670.3,314.42
,Annotation,1579.1,314.39
,Annotation,1417,324.46
,Annotation,1615,321.8
,Annotation,1703.6,316.47
,Annotation,1408.9,318.72
,Annotation,1728.7,323.2
,Annotation,1707.4,324.47
,Annotation,1548.9,323.64
,Annotation,1534.3,332.84
,Annotation,1121.9,327.86
,Annotation,1210.7,330.8
,Annotation,1225.6,332.93
,Annotation,1553.7,330.19
,Annotation,1565.7,330.44
,Annotation,1709.2,335.38
,Annotation,1620.6,337.79
,Annotation,1576.3,334.67
,Annotation,1309.9,337.53
,Annotation,1214.8,345.25
,Annotation,1301.6,338.08
,Annotation,1143.1,339.33
,Annotation,1208.3,340.36
,Annotation,1659.5,339.39
,Annotation,1568.4,342.31
,Annotation,1318,345.74
,Annotation,1546.8,342.81
,Annotation,1555.3,343.06
,Annotation,1224.7,343.95
,Annotation,1423.2,343.88
,Annotation,1480.7,343.33
,Annotation,1714.4,345.99
,Annotation,1145.3,345.71
,Annotation,1538.9,345.91
,Annotation,1598.9,346.5
,Annotation,1651,345.77
,Annotation,1668.2,347.72
,Annotation,1634,346.78
,Annotation,1137.6,349.2
,Annotation,1587.1,348.89
,Annotation,1660,347.54
,Annotation,1525.2,351.3
,Annotation,1725.1,351.62
,Annotation,1483.7,350.37
,Annotation,1560.7,352.36
,Annotation,1380.8,350.21
,Annotation,1204.3,355.93
,Annotation,1145.9,354.04
,Annotation,1609,358.13
,Annotation,1597.3,355.1
,Annotation,1474,358.52
,Annotation,1536.7,354.41
,Annotation,1486.9,361.64
,Annotation,1355,360.09
,Annotation,1384.2,356.5
,Annotation,1682.1,356.62
,Annotation,1346.4,356.65
,Annotation,1511.8,359.18
,Annotation,1673.9,358
,Annotation,1502.3,357.39
,Annotation,1529.9,359.06
,Annotation,1591.8,360.47
,Annotation,1624.6,358.14
,Annotation,1364,364.19
,Annotation,1212.1,361.61
,Annotation,1146.2,367.2
,Annotation,1195.7,360.94
,Annotation,1551.8,364.34
,Annotation,1387.4,366.77
,Annotation,1304.7,362.76
,Annotation,1620.7,368.27
CD3,Annotation,1241.6,364.87
,Annotation,1285.1,364.54
,Annotation,1651,363.37
,Annotation,1689.4,365.32
,Annotation,1526.1,366.83
,Annotation,1275.6,369.91
,Annotation,1161.7,369.44
,Annotation,1612.2,370.03
,Annotation,1395.8,375.26
,Annotation,1486,377.96
,Annotation,1364.3,374.29
,Annotation,1711.3,377.81
,Annotation,1612.6,377.01
,Annotation,1631.4,376.09
,Annotation,1369.2,385.49
,Annotation,1198.6,378.06
,Annotation,1639.9,379.34
,Annotation,1379.8,384.61
,Annotation,1254.2,384.77
,Annotation,1598.8,382.15
,Annotation,1628.9,385.21
,Annotation,1616.7,382.76
,Annotation,1508.2,383.69
,Annotation,1200.8,385.29
,Annotation,1496.9,386
,Annotation,1264.1,391.89
,Annotation,1191.4,386.37
,Annotation,1615.6,391.17
,Annotation,1479.9,389.07
,Annotation,1394.2,394.42
,Annotation,1195.5,391.78
,Annotation,1602.2,393.83
,Annotation,1293,393.5
,Annotation,1169.3,398.65
,Annotation,1435.7,392.55
,Annotation,1489.2,393.44
,Annotation,1405.5,398.17
,Annotation,1472.5,396.86
,Annotation,1381.2,395.85
,Annotation,1694.6,398.03
,Annotation,1442.8,401.9
,Annotation,1622.2,398.41
,Annotation,1191.4,400.92
,Annotation,1375.2,400.98
,Annotation,1208.7,399.93
,Annotation,1498,396.57
,Annotation,1181.4,397.9
,Annotation,1503.6,399.69
,Annotation,1387.7,404.5
,Annotation,1492.8,404.8
,Annotation,1631.5,401.37
,Annotation,1687,401.02
,Annotation,1680.9,402.74
,Annotation,1672.8,406.61
,Annotation,1180.7,406.23
,Annotation,1501.8,411.27
,Annotation,1200.4,408.1
,Annotation,1414.7,409.17
,Annotation,1189.1,409.41
,Annotation,1379.3,411.97
,Annotation,1439.9,411.14
,Annotation,1399.2,411.36
,Annotation,1407.5,411.15
,Annotation,1704.5,410.81
,Annotation,1430.1,415.45
,Annotation,1524,415.36
,Annotation,1546.3,411.24
,Annotation,1514.6,414.57
,Annotation,1180.8,415.22
,Annotation,1186.8,415.08
,Annotation,1195.4,414.39
,Annotation,1536,417.38
,Annotation,1390.7,422
,Annotation,1163.3,416.84
CD3: CD8,Annotation,1360.3,420.3
,Annotation,1722.6,417.09
,Annotation,1420.4,419.57
,Annotation,1171.1,419.27
,Annotation,1411.7,422.31
,Annotation,1401.4,427.44
,Annotation,1442.1,422.33
,Annotation,1220,420.2
,Annotation,1701.1,420.28
,Annotation,1665.2,424.55
,Annotation,1606.3,423.86
,Annotation,1428.3,428.09
,Annotation,1514.9,429.64
,Annotation,1419.5,431.83
,Annotation,1440.2,432.55
,Annotation,1523.8,433.17
,Annotation,1651.6,431.56
,Annotation,1430,437.31
,Annotation,1287.7,436.95
,Annotation,1405.1,440.29
,Annotation,1451.4,447.34
,Annotation,1279.8,441.17
,Annotation,1336.3,441.86
,Annotation,1354.1,446.08
,Annotation,1597.1,445.52
,Annotation,1343.8,448.07
,Annotation,1399.6,453.24
,Annotation,1608.2,445.35
,Annotation,1299.1,447.93
,Annotation,1410.9,448.72
,Annotation,1614.7,450.26
,Annotation,1622.1,446.84
,Annotation,1603.8,449.38
,Annotation,1632.5,449.58
,Annotation,1357.2,458.62
,Annotation,1232.1,459.44
,Annotation,1446.9,453.96
,Annotation,1408.4,455.6
,Annotation,1624.9,458.48
,Annotation,1165.8,462.93
,Annotation,1469.4,462.51
,Annotation,1477.1,458.98
,Annotation,1184.8,461.62
,Annotation,1277.6,462.12
,Annotation,1420.1,461.55
,Annotation,1454.7,464.14
,Annotation,1492,462.46
,Annotation,1596.3,466.48
,Annotation,1577.3,464.94
,Annotation,1195.2,465.15
,Annotation,1423.5,472.83
,Annotation,1706.7,469.05
,Annotation,1226.2,468.13
,Annotation,1465.3,474.57
,Annotation,1210.3,470.76
,Annotation,1289.6,475.58
,Annotation,1191.8,476.3
,Annotation,1497.4,472.61
,Annotation,1667.7,470.92
,Annotation,1201.9,475.41
,Annotation,1234.3,476.08
,Annotation,1593.6,476.8
,Annotation,1639.8,476.62
,Annotation,1490.3,479.05
,Annotation,1609.7,475.51
,Annotation,1676.6,474.04
,Annotation,1601.8,477.76
,Annotation,1670,481.93
,Annotation,1567.6,481.25
,Annotation,1502.8,482.55
,Annotation,1471.2,488.79
,Annotation,1234.3,486.49
,Annotation,1602.9,484.18
,Annotation,1610,488.1
,Annotation,1584.3,485.19
,Annotation,1301.3,489.03
,Annotation,1560.1,490.48
,Annotation,1275.6,491.97
,Annotation,1442.1,499.25
,Annotation,1587.4,496.51
,Annotation,1726.1,493.98
,Annotation,1575,500.07
,Annotation,1432.4,503.36
,Annotation,1617.9,499.08
,Annotation,1665.5,499.45
,Annotation,1712.3,497.71
,Annotation,1380.6,505.94
,Annotation,1704.9,507.09
,Annotation,1503.5,502.62
,Annotation,1626.2,505.38
,Annotation,1718.3,504.97
,Annotation,1727.8,507.98
,Annotation,1668.2,510.25
,Annotation,1504.5,510.6
,Annotation,1582.8,510.82
,Annotation,1557.5,510.38
,Annotation,1444.1,516.13
,Annotation,1577.3,515.69
,Annotation,1496.3,521.26
,Annotation,1557.3,518.28
,Annotation,1287.2,521.11
,Annotation,1609.8,520.68
,Annotation,1713.6,524.04
,Annotation,1453.3,526.13
,Annotation,1328.1,527.42
,Annotation,1687.5,531.02
,Annotation,1237.8,536.32
,Annotation,1381.7,528.71
,Annotation,1247.9,530.82
,Annotation,1603.6,534.14
,Annotation,1117.3,529.91
,Annotation,1443.8,534.08
,Annotation,1117.1,538.32
,Annotation,1249.5,541.44
,Annotation,1126.1,541.54
,Annotation,1444,543.2
,Annotation,1616.6,548.3
,Annotation,1452.6,543.54
,Annotation,1718,543.43
,Annotation,1415.9,543.88
,Annotation,1409.4,551.58
,Annotation,1455.1,552.78
,Annotation,1247.6,548.38
,Annotation,1175.7,549.21
,Annotation,1242.5,554.82
,Annotation,1183.3,552.39
,Annotation,1250.4,553.43
,Annotation,1466.9,554.6
,Annotation,1256.7,557.06
,Annotation,1420.1,560.73
,Annotation,1265.4,560.36
,Annotation,1250,560.78
,Annotation,1168.4,562.2
,Annotation,1146.1,558.33
,Annotation,1115.4,559.21
,Annotation,1189.8,563.27
,Annotation,1669.4,560.75
,Annotation,1126,562.62
,Annotation,1675.1,566.91
,Annotation,1409.6,563.77
,Annotation,1261.9,568.04
,Annotation,1563.8,566.65
,Annotation,1285,565.88
,Annotation,1251.6,567.48
,Annotation,1146.2,572.23
,Annotation,1134,568.79
,Annotation,1411.1,575.23
,Annotation,1380.5,574.66
,Annotation,1450.5,571.31
,Annotation,1712.1,572.18
,Annotation,1280,572.03
,Annotation,1252.4,572.74
,Annotation,1661.7,573.03
,Annotation,1503.8,574.58
,Annotation,1259.9,576.16
,Annotation,1270.7,578.12
,Annotation,1599.4,581.15
,Annotation,1282.6,578.56
,Annotation,1248.9,578.52
,Annotation,1136.2,577.82
,Annotation,1419.3,581.6
,Annotation,1152.6,579.69
,Annotation,1434.7,580.8
,Annotation,1124.3,581.05
,Annotation,1660.7,582.31
,Annotation,1223.4,583.42
,Annotation,1254.2,582.3
,Annotation,1161.2,585.2
,Annotation,1262.7,584.41
,Annotation,1272.6,591.25
,Annotation,1465.1,607.06
,Annotation,1285.2,588.26
,Annotation,1253.9,589.19
,Annotation,1429.8,589.87
,Annotation,1196.8,590.49
,Annotation,1632.8,592.25
,Annotation,1262,591.54
,Annotation,1130.5,591.57
,Annotation,1516.9,597.67
,Annotation,1578.7,593.14
,Annotation,1683.9,595.39
,Annotation,1152.7,592.82
,Annotation,1251.8,598.4
,Annotation,1160,595.35
,Annotation,1642.4,602.23
,Annotation,1203.3,598
,Annotation,1264.4,602.61
,Annotation,1378.8,598.54
,Annotation,1577.5,603.13
,Annotation,1146.7,602.46
,Annotation,1183.8,599.35
,Annotation,1238.3,601.87
,Annotation,1177.9,603.44
,Annotation,1165.8,602.37
PanCK,Annotation,1530,606.36
,Annotation,1171.1,606.88
,Annotation,1248.7,609.92
,Annotation,1227,606.44
,Annotation,1523.1,613.26
,Annotation,1116.2,607.06
,Annotation,1316,612.17
,Annotation,1566.2,608.11
,Annotation,1187.7,610.6
,Annotation,1124.1,610.08
,Annotation,1233.3,616.54
,Annotation,1258.6,610.24
,Annotation,1236.8,609.45
,Annotation,1573.7,612.82
,Annotation,1583.4,615.51
,Annotation,1647.9,613.88
,Annotation,1277.5,618.71
,Annotation,1162.2,613.79
,Annotation,1254.1,617.12
,Annotation,1178.8,613.3
,Annotation,1241.5,615.76
,Annotation,1221.4,617.87
,Annotation,1303.2,617.38
,Annotation,1166.4,619.48
,Annotation,1176.6,620.59
,Annotation,1200.9,622.18
,Annotation,1247.7,620.47
,Annotation,1622,627.23
,Annotation,1248,628.39
,Annotation,1300.2,627.89
,Annotation,1184.3,625.42
PanCK,Annotation,1602.3,626.27
,Annotation,1204.8,628.79
,Annotation,1159,630.59
,Annotation,1171.6,631.03
,Annotation,1476.6,635.37
,Annotation,1284.5,637.92
,Annotation,1609.3,636.41
,Annotation,1193.2,635.44
,Annotation,1171.9,636.93
,Annotation,1185.4,635.2
,Annotation,1362.7,643
,Annotation,1449.4,636.9
,Annotation,1189.3,642.51
,Annotation,1444.9,642.61
,Annotation,1203.7,641.49
,Annotation,1175.8,642.63
,Annotation,1456.4,648.08
,Annotation,1480.3,649.12
,Annotation,1437.7,645.62
,Annotation,1171.6,648.29
,Annotation,1670.1,656.61
,Annotation,1281.7,655.34
,Annotation,1122.2,652.54
,Annotation,1711,649.77
,Annotation,1213.4,650.06
,Annotation,1160.7,654.87
,Annotation,1192.2,655.13
,Annotation,1258.4,662.79
,Annotation,1201.5,657.66
,Annotation,1489.1,662.37
,Annotation,1287.6,661.91
,Annotation,1229,661.4
,Annotation,1264.4,661.07
,Annotation,1269.9,668.09
,Annotation,1325.1,664.06
,Annotation,1157.4,668.64
,Annotation,1224.3,667.26
,Annotation,1174.3,670.62
,Annotation,1236.1,669.71
,Annotation,1313.4,670.19
,Annotation,1482.8,669.63
,Annotation,1455.2,669.92
,Annotation,1210,672.76
,Annotation,1228.3,672.99
,Annotation,1945.2,4.877
,Annotation,1991.6,1.528
,Annotation,2135,2.723
,Annotation,2214.8,4.453
,Annotation,1931.7,4.007
,Annotation,2128.1,2.59
,Annotation,1956,3.497
,Annotation,2227.8,5.28
,Annotation,2123.7,8.19
,Annotation,1983.3,5.255
,Annotation,1962,7.425
,Annotation,1993.1,8.688
,Annotation,2177.5,7.709
,Annotation,2000.4,12.62
,Annotation,2115.8,13.62
,Annotation,1979.4,13.14
,Annotation,2135.3,12.06
,Annotation,2098.6,14.39
,Annotation,1964.4,15.6
,Annotation,2185.7,15.09
,Annotation,1846.3,15.33
,Annotation,2007.2,16.19
,Annotation,2107.1,16.01
,Annotation,2129.2,18.69
,Annotation,2177.3,18.92
,Annotation,1798.6,22.98
,Annotation,2013.9,18.49
,Annotation,1812.5,20.16
,Annotation,1852.4,17.8
,Annotation,2214.6,19.15
,Annotation,2036.5,21.44
,Annotation,2206.8,20.14
,Annotation,2201.1,22.09
,Annotation,1944.6,22.58
,Annotation,2115.6,23.77
,Annotation,1850.2,23.97
,Annotation,1996.4,24.22
,Annotation,1980.4,23.58
,Annotation,2147.7,24.98
,Annotation,1962.3,24.17
,Annotation,1970.6,24.87
,Annotation,2126.5,26.67
,Annotation,2190.7,26.32
,Annotation,2005.3,29.27
,Annotation,2014.4,27.08
,Annotation,1817.9,28.89
,Annotation,2136.5,30.23
,Annotation,1985.6,26.89
,Annotation,2120.3,28.48
,Annotation,1975,31.76
,Annotation,1957.6,29.6
,Annotation,1967.1,32.78
,Annotation,2218.2,30.07
,Annotation,2035.9,32.49
,Annotation,1991.7,32.4
,Annotation,2181.9,30.96
,Annotation,2206.9,32.77
,Annotation,1946.1,35.07
,Annotation,1937.1,35.46
,Annotation,2223.7,37.32
,Annotation,2016.6,37.23
,Annotation,1957.2,38.85
,Annotation,2027.1,37.68
,Annotation,1879.9,36.95
,Annotation,1792.9,37.78
,Annotation,2126.7,42.53
,Annotation,2183.2,37.39
,Annotation,1973.7,44.74
,Annotation,2191.6,40.66
,Annotation,2214.9,41.99
,Annotation,1963.8,41.99
,Annotation,2201.2,43.57
,Annotation,2046.7,45.37
,Annotation,2149.5,42.53
,Annotation,1799.1,45.09
,Annotation,1784.6,44.35
,Annotation,1944.6,45.72
,Annotation,2179.2,44.77
,Annotation,1696.2,53.73
,Annotation,2024.2,46.67
,Annotation,2113.9,47.02
,Annotation,2034.5,48.63
,Annotation,1952.8,49.15
,Annotation,2226,51.57
,Annotation,2183.9,50.7
,Annotation,1993.8,51.52
,Annotation,1926.6,50.2
,Annotation,1806.8,52.55
,Annotation,2191.5,52.48
,Annotation,2005.3,53.36
,Annotation,2021.8,52.92
,Annotation,1963,54.61
,Annotation,2118.4,53.87
,Annotation,2175.6,54.7
,Annotation,1936.1,53.63
,Annotation,2247.8,55.06
,Annotation,1916.7,56.59
,Annotation,2201.6,56.13
,Annotation,1924,60.72
,Annotation,2017.6,62.68
,Annotation,2125.5,62.49
,Annotation,2038,58.86
,Annotation,1817.6,61.25
,Annotation,1973.5,61.66
,Annotation,1989.7,62.14
,Annotation,2208.1,62.34
,Annotation,2229.4,62.41
,Annotation,2002,62.43
,Annotation,1788.5,66.62
,Annotation,1931.2,68.08
,Annotation,2251.8,63.33
,Annotation,2046.5,65.69
,Annotation,2193.3,65.82
,Annotation,2028.5,68.71
,Annotation,2035.7,66.43
,Annotation,2253.6,72.93
,Annotation,2040.3,72.64
,Annotation,2053,74.49
,Annotation,1786.6,76.72
,Annotation,2127.6,74.21
,Annotation,2224.3,73.92
,Annotation,1772.9,75.87
,Annotation,2179.7,76.47
,Annotation,2019,79.6
,Annotation,2037.4,79.68
,Annotation,2108.5,82.14
,Annotation,2121.5,77.36
,Annotation,2187.1,81.11
,Annotation,1960.5,82.28
,Annotation,2126.5,82.85
,Annotation,1780.7,82.64
,Annotation,2046.9,84.98
,Annotation,1710.1,93.31
,Annotation,1997.5,81.67
,Annotation,2118.4,86.65
,Annotation,2057.9,90.55
,Annotation,2143.4,87.91
,Annotation,1787.9,89.4
,Annotation,1795.1,87.69
,Annotation,2001.6,91.24
,Annotation,1780.1,90.07
,Annotation,2123.5,91.98
,Annotation,2131.5,90.75
,Annotation,2050.6,96.4
,Annotation,2040.9,94.44
,Annotation,1783.6,99.33
,Annotation,1965.4,98.19
,Annotation,2140,99.29
,Annotation,2221,98.87
,Annotation,2246.7,99.05
,Annotation,2130.3,99.26
,Annotation,2044.6,103.3
,Annotation,1733.7,107.06
,Annotation,2029.2,103.57
,Annotation,2056.8,107.78
,Annotation,2033,108.92
,Annotation,2039.6,109.55
,Annotation,1784.6,110.91
,Annotation,2252.6,112.63
,Annotation,1747.3,112.48
,Annotation,2184.5,113.21
,Annotation,2142.6,113.96
,Annotation,2266.9,115.47
,Annotation,1751.2,124.69
,Annotation,2052,121.6
,Annotation,2091,124.61
,Annotation,1763.1,123.42
,Annotation,1793,129.32
,Annotation,1774.4,127.15
,Annotation,1729.2,123.56
,Annotation,2268.8,127.03
,Annotation,1911.2,129.38
,Annotation,1727.8,133.67
,Annotation,2233.8,130.6
,Annotation,1845.1,129.5
,Annotation,1742.1,136.01
,Annotation,1765.6,132.73
,Annotation,2081.9,134.96
,Annotation,1982,138.65
,Annotation,1782.5,134.35
,Annotation,1850.8,135.94
,Annotation,2252.1,135.88
,Annotation,1912.9,138.72
,Annotation,1772.9,141.02
,Annotation,1764.5,142.12
,Annotation,2179.6,144.61
,Annotation,1751.3,140.36
,Annotation,1729.4,144.49
,Annotation,2253.5,145.97
,Annotation,2270.4,147.68
,Annotation,1772.9,150.95
,Annotation,2094.8,156.07
,Annotation,1988.7,161.84
,Annotation,2246.2,160.55
,Annotation,1814.2,160.98
,Annotation,2145.9,166.99
