"Classification","xDim","yDim"
"PanCK",276.37,718.62
"Neither",577.42,717.91
"Neither",583.81,718.87
"CD3",402.06,719.69
"PanCK",56.61,719.38
"CD3",533.27,720.61
"PanCK",152.36,721.31
"PanCK",122.05,724.7
"PanCK",213.09,721.05
"PanCK",386.87,721.91
"CD3: CD8",543.01,721.86
"PanCK",183.83,721.86
"CD3",298.76,721.24
"PanCK",525.62,722.48
"PanCK",231.36,722.52
"PanCK",268.41,724.78
"PanCK",244.19,725.24
"PanCK",258.64,724.64
"PanCK",283.23,723.38
"CD3",455.73,723.76
"PanCK",135.61,726.47
"PanCK",69.61,725.49
"PanCK",160.43,725.27
"PanCK",206.53,725.08
"Neither",518.14,725.39
"CD3: CD8",433.88,727.37
"PanCK",194.87,725.22
"PanCK",290.55,725.25
"PanCK",334.98,726.52
"PanCK",95.29,726.1
"CD3",275.39,728.07
"CD3",306.48,725.07
"CD3",316.57,725.99
"CD3",468.32,727.19
"CD3",414.63,725.92
"Neither",584.73,726.94
"PanCK",75.89,726.56
"PanCK",86.47,729.46
"PanCK",105.46,728.93
"CD3",297.02,730.02
"CD3: CD8",396,726.53
"Neither",535.77,728.3
"CD3: CD8",423.47,728.64
"Neither",507.36,726.87
"CD3",449.15,729.34
"PanCK",251.61,730.71
"CD3",440.29,731.64
"CD3",309.41,730.59
"PanCK",145.1,730.1
"PanCK",175.98,729.85
"PanCK",185.26,731.49
"CD3: CD8",547.57,728.67
"Neither",526.49,730.89
"PanCK",46.36,732.67
"CD3",458.21,731.84
"Neither",502.95,733.05
"PanCK",409.77,732.53
"PanCK",151.46,733
"CD3",478.12,730.89
"PanCK",263.53,734.38
"PanCK",280.2,733.2
"Neither",393.49,733.08
"PanCK",64.11,733.98
"PanCK",193.91,733.54
"CD3: CD8",541.31,735.02
"Neither",220.87,736.5
"PanCK",76.43,738.02
"PanCK",287.44,736.49
"CD3",338.81,735.65
"PanCK",416.43,736.39
"CD3",464.14,733.9
"PanCK",242.19,733.66
"PanCK",113.75,737.66
"CD3: CD8",444.98,738.1
"CD3",200.34,735.9
"PanCK",95.62,738.99
"PanCK",159.18,735.96
"CD3",430.13,736.51
"PanCK",271.93,735.62
"PanCK",311.04,739.02
"CD3: CD8",453.19,738.64
"Neither",494.01,736.94
"CD3",478.88,740.19
"CD3",300.7,738.78
"PanCK",58.3,739
"PanCK",122.85,741.42
"PanCK",178.51,739.4
"CD3: CD8",469.26,742.95
"Neither",524.24,739.43
"PanCK",138.04,738.55
"CD3",166.92,740.02
"PanCK",250.06,740.66
"PanCK",190.67,740.39
"CD3",236.24,745.59
"CD3",458.93,740.1
"CD3: CD8",424.62,742.66
"PanCK",145.82,743.81
"PanCK",275.65,742.98
"CD3: CD8",435.49,744.04
"Neither",504.27,742.38
"PanCK",327.01,743.71
"PanCK",132.52,746.46
"PanCK",260.15,745.59
"CD3",462.64,744.03
"Neither",533.33,743.36
"PanCK",84.33,744.87
"PanCK",292.68,745.11
"CD3",410.25,745.37
"CD3: CD8",447.98,744.88
"Neither",397.43,745.22
"CD3",494.44,745.72
"CD3",514.76,744.85
"PanCK",183.21,747.58
"CD3",381.94,745.91
"CD3",418.37,746.42
"CD3",245.84,747.21
"PanCK",193.5,748.54
"Neither",530.84,749.74
"PanCK",306.46,748.87
"PanCK",335.91,749.22
"CD3",459.37,749.06
"PanCK",283.09,748.04
"CD3",503.28,748.93
"CD3",202.06,749.06
"Neither",570.33,748.51
"CD3",209.26,748.87
"Neither",741.84,631.47
"Neither",713.04,637.85
"Neither",630.82,638.11
"Neither",724.66,639.8
"Neither",744.65,641.07
"Neither",703.62,644.93
"Neither",686.52,647.93
"Neither",716.25,651.51
"Neither",650.52,650.48
"Neither",551.65,654.91
"Neither",732.12,655.7
"Neither",574.35,658.11
"CD3",583.83,660.89
"Neither",652.84,661.14
"PanCK",748.05,661.45
"Neither",729.42,669.26
"Neither",639.69,666.32
"Neither",659.01,666.49
"Neither",627.56,668.44
"Neither",711.81,668.05
"Neither",652.34,672.96
"Neither",556.5,671.05
"CD3: CD8",593.92,672.51
"Neither",740.58,672.73
"Neither",605.66,673.18
"Neither",724.17,682.76
"Neither",662.47,676.44
"Neither",561.9,676.91
"Neither",547.71,678.31
"Neither",575.3,681.72
"Neither",609.66,680.96
"Neither",737.77,685.43
"Neither",601.94,682.76
"Neither",668.57,687.71
"Neither",605.15,690.06
"Neither",680.09,688.62
"Neither",559.61,692.85
"Neither",740.55,697.96
"Neither",678.61,696.27
"Neither",569.86,696.46
"Neither",677.38,705.22
"Neither",728.03,709.57
"Neither",557.02,705.32
"Neither",682.67,709.96
"Neither",694.05,713.39
"CD3",564.99,710.58
"Neither",552.15,712.76
"Neither",687.45,714.02
"Neither",620.12,712.76
"Neither",558.49,717.95
"Neither",618.71,718.88
"Neither",653.08,722.65
"Neither",550.87,720.69
"CD3",610.19,722.99
"Neither",693.56,725.94
"Neither",593.13,727.2
"Neither",577.84,729.08
"Neither",635.93,729.07
"Neither",614.67,731.15
"Neither",602.64,732.19
"Neither",697.12,731.7
"Neither",625.96,735.08
"Neither",584.61,737.18
"Neither",552.88,735.06
"Neither",595.79,735.72
"Neither",614.3,738.87
"Neither",660.79,741.01
"Neither",686.26,740.07
"Neither",700.24,740.54
"Neither",638.41,743.14
"Neither",561.25,742.67
"Neither",598.07,743.59
"Neither",722.77,743.96
"Neither",629.99,746.77
"Neither",550.07,748.69
"Neither",704.53,748.55
